t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1560692044.462977,+0.6020,+277.3,+0.5734,0,000
1560692062.483871,+0.6020,+277.4,+0.5734,0,000
1560692080.5049195,+0.6020,+277.4,+0.5733,0,000
1560692098.5259764,+0.6020,+277.4,+0.5733,0,000
1560692116.5468068,+0.6020,+277.4,+0.5733,0,000
1560692134.5678604,+0.6020,+277.4,+0.5732,0,000
1560692152.588936,+0.6019,+277.4,+0.5732,0,000
1560692170.6096604,+0.6019,+277.4,+0.5732,0,000
1560692188.630592,+0.6019,+277.4,+0.5732,0,000
1560692206.6516721,+0.6019,+277.4,+0.5731,0,000
1560692224.6726432,+0.6019,+277.5,+0.5731,0,000
1560692242.692933,+0.6019,+277.5,+0.5731,0,000
1560692260.7139683,+0.6019,+277.5,+0.5731,0,000
1560692278.7350984,+0.6018,+277.5,+0.5731,0,000
1560692296.7561157,+0.6018,+277.5,+0.5730,0,000
1560692314.7772403,+0.6018,+277.5,+0.5730,0,000
1560692332.7983677,+0.6018,+277.5,+0.5730,0,000
1560692350.8188584,+0.6018,+277.5,+0.5729,0,000
1560692368.8398292,+0.6017,+277.5,+0.5729,0,000
1560692386.8609273,+0.6017,+277.5,+0.5729,0,000
1560692404.881903,+0.6017,+277.5,+0.5729,0,000
1560692422.9023554,+0.6017,+277.6,+0.5729,0,000
1560692440.9230816,+0.6017,+277.6,+0.5728,0,000
1560692458.9442873,+0.6017,+277.6,+0.5728,0,000
1560692476.9651563,+0.6017,+277.6,+0.5728,0,000
1560692494.9860651,+0.6016,+277.6,+0.5727,0,000
1560692513.007159,+0.6016,+277.6,+0.5727,0,000
1560692531.0280375,+0.6016,+277.6,+0.5727,0,000
1560692549.048992,+0.6016,+277.6,+0.5727,0,000
1560692567.0700846,+0.6016,+277.6,+0.5727,0,000
1560692585.0909963,+0.6015,+277.7,+0.5726,0,000
1560692603.1117716,+0.6015,+277.7,+0.5726,0,000
1560692621.1327126,+0.6015,+277.7,+0.5726,0,000
1560692639.1537268,+0.6015,+277.7,+0.5726,0,000
1560692657.172335,+0.6015,+277.7,+0.5725,0,000
1560692675.1934595,+0.6015,+277.7,+0.5725,0,000
1560692693.2145276,+0.6015,+277.7,+0.5725,0,000
1560692711.2355108,+0.6014,+277.7,+0.5725,0,000
1560692729.2544868,+0.6014,+277.7,+0.5724,0,000
1560692747.2756276,+0.6014,+277.8,+0.5724,0,000
1560692765.2966921,+0.6014,+277.8,+0.5724,0,000
1560692783.317462,+0.6014,+277.8,+0.5724,0,000
1560692801.3365946,+0.6014,+277.8,+0.5724,0,000
1560692819.357676,+0.6013,+277.8,+0.5723,0,000
1560692837.3784704,+0.6013,+277.8,+0.5723,0,000
1560692855.3995876,+0.6013,+277.8,+0.5723,0,000
1560692873.4207065,+0.6013,+277.8,+0.5723,0,000
1560692891.4415028,+0.6013,+277.8,+0.5722,0,000
1560692909.4623718,+0.6013,+277.8,+0.5722,0,000
1560692927.4835448,+0.6012,+277.9,+0.5722,0,000
1560692945.5046577,+0.6012,+277.9,+0.5722,0,000
1560692963.5254574,+0.6012,+277.9,+0.5721,0,000
1560692981.546481,+0.6012,+277.9,+0.5721,0,000
1560692999.5676162,+0.6012,+277.9,+0.5721,0,000
1560693017.5885105,+0.6012,+277.9,+0.5721,0,000
1560693035.6095688,+0.6011,+277.9,+0.5720,0,000
1560693053.6306658,+0.6011,+277.9,+0.5720,0,000
1560693071.6515353,+0.6011,+277.9,+0.5720,0,000
1560693089.672346,+0.6011,+277.9,+0.5720,0,000
1560693107.6934485,+0.6011,+277.9,+0.5719,0,000
1560693125.714424,+0.6011,+278.0,+0.5719,0,000
1560693143.7350621,+0.6011,+278.0,+0.5719,0,000
1560693161.7557335,+0.6010,+278.0,+0.5719,0,000
1560693179.7768736,+0.6010,+278.0,+0.5718,0,000
1560693197.79773,+0.6010,+278.0,+0.5718,0,000
1560693215.8186178,+0.6010,+278.0,+0.5718,0,000
1560693233.8394532,+0.6010,+278.0,+0.5718,0,000
1560693251.8601918,+0.6010,+278.0,+0.5718,0,000
1560693269.8809168,+0.6009,+278.0,+0.5717,0,000
1560693287.901733,+0.6009,+278.0,+0.5717,0,000
1560693305.9224095,+0.6009,+278.1,+0.5717,0,000
1560693323.9430096,+0.6009,+278.1,+0.5716,0,000
1560693341.964091,+0.6009,+278.1,+0.5716,0,000
1560693359.9850807,+0.6009,+278.1,+0.5716,0,000
1560693378.0058904,+0.6008,+278.1,+0.5716,0,000
1560693396.0269222,+0.6008,+278.1,+0.5716,0,000
1560693414.0480416,+0.6008,+278.1,+0.5715,0,000
1560693432.0690947,+0.6008,+278.1,+0.5715,0,000
1560693450.0901396,+0.6008,+278.1,+0.5715,0,000
1560693468.1112783,+0.6008,+278.1,+0.5715,0,000
1560693486.1322653,+0.6007,+278.2,+0.5715,0,000
1560693504.1531727,+0.6007,+278.2,+0.5714,0,000
1560693522.174,+0.6007,+278.2,+0.5714,0,000
1560693540.1949115,+0.6007,+278.2,+0.5714,0,000
1560693558.2158878,+0.6007,+278.2,+0.5713,0,000
1560693576.236966,+0.6007,+278.2,+0.5713,0,000
1560693594.2580972,+0.6007,+278.2,+0.5713,0,000
1560693612.2790418,+0.6006,+278.2,+0.5713,0,000
1560693630.3001938,+0.6006,+278.2,+0.5713,0,000
1560693648.3213348,+0.6006,+278.2,+0.5712,0,000
1560693666.3424253,+0.6006,+278.3,+0.5712,0,000
1560693684.363005,+0.6006,+278.3,+0.5712,0,000
1560693702.3825579,+0.6006,+278.3,+0.5712,0,000
1560693720.4034593,+0.6006,+278.3,+0.5711,0,000
1560693738.4241946,+0.6005,+278.3,+0.5711,0,000
1560693756.4429936,+0.6005,+278.3,+0.5711,0,000
1560693774.4640396,+0.6005,+278.3,+0.5711,0,000
1560693792.4850118,+0.6005,+278.3,+0.5710,0,000
1560693810.5059993,+0.6005,+278.3,+0.5710,0,000
1560693828.5268922,+0.6004,+278.3,+0.5710,0,000
1560693846.5476744,+0.6004,+278.3,+0.5710,0,000
1560693864.568338,+0.6004,+278.4,+0.5710,0,000
1560693882.5893931,+0.6004,+278.4,+0.5709,0,000
1560693900.6099687,+0.6004,+278.4,+0.5709,0,000
1560693918.6308744,+0.6004,+278.4,+0.5709,0,000
1560693936.6516967,+0.6004,+278.4,+0.5709,0,000
1560693954.6726406,+0.6003,+278.4,+0.5708,0,000
1560693972.6935735,+0.6003,+278.4,+0.5708,0,000
1560693990.7146,+0.6003,+278.4,+0.5708,0,000
1560694008.7356815,+0.6003,+278.4,+0.5708,0,000
1560694026.7567225,+0.6003,+278.4,+0.5707,0,000
1560694044.7776918,+0.6003,+278.5,+0.5707,0,000
1560694062.7987635,+0.6003,+278.5,+0.5707,0,000
1560694080.8197482,+0.6003,+278.5,+0.5707,0,000
1560694098.8405964,+0.6002,+278.5,+0.5706,0,000
1560694116.861268,+0.6002,+278.5,+0.5706,0,000
1560694134.8820894,+0.6002,+278.5,+0.5706,0,000
1560694152.9025083,+0.6002,+278.5,+0.5706,0,000
1560694170.9236004,+0.6002,+278.5,+0.5706,0,000
1560694188.9448009,+0.6001,+278.5,+0.5705,0,000
1560694206.9658182,+0.6001,+278.5,+0.5705,0,000
1560694224.986739,+0.6001,+278.6,+0.5705,0,000
1560694243.007857,+0.6001,+278.6,+0.5705,0,000
1560694261.0287943,+0.6001,+278.6,+0.5705,0,000
1560694279.0496523,+0.6001,+278.6,+0.5704,0,000
1560694297.070793,+0.6001,+278.6,+0.5704,0,000
1560694315.091916,+0.6001,+278.6,+0.5704,0,000
1560694333.1125858,+0.6000,+278.6,+0.5703,0,000
1560694351.1336255,+0.6000,+278.6,+0.5703,0,000
1560694369.1547127,+0.6000,+278.6,+0.5703,0,000
1560694387.1757843,+0.6000,+278.6,+0.5703,0,000
1560694405.1967885,+0.6000,+278.7,+0.5703,0,000
1560694423.2179127,+0.5999,+278.7,+0.5702,0,000
1560694441.2388475,+0.5999,+278.7,+0.5702,0,000
1560694459.2597108,+0.5999,+278.7,+0.5702,0,000
1560694477.2809,+0.5999,+278.7,+0.5702,0,000
1560694495.3019938,+0.5999,+278.7,+0.5702,0,000
1560694513.3229847,+0.5999,+278.7,+0.5701,0,000
1560694531.3441231,+0.5999,+278.7,+0.5701,0,000
1560694549.3652272,+0.5998,+278.7,+0.5701,0,000
1560694567.3863168,+0.5998,+278.7,+0.5701,0,000
1560694585.4073236,+0.5998,+278.8,+0.5700,0,000
1560694603.428405,+0.5998,+278.8,+0.5700,0,000
1560694621.4494526,+0.5998,+278.8,+0.5700,0,000
1560694639.4704251,+0.5998,+278.8,+0.5700,0,000
1560694657.4916754,+0.5998,+278.8,+0.5700,0,000
1560694675.5128717,+0.5997,+278.8,+0.5699,0,000
1560694693.5337903,+0.5997,+278.8,+0.5699,0,000
1560694711.5543716,+0.5997,+278.8,+0.5699,0,000
1560694729.5756211,+0.5997,+278.8,+0.5699,0,000
1560694747.5968416,+0.5997,+278.8,+0.5698,0,000
1560694765.61787,+0.5997,+278.8,+0.5698,0,000
1560694783.6391394,+0.5997,+278.9,+0.5698,0,000
1560694801.6602943,+0.5996,+278.9,+0.5698,0,000
1560694819.681179,+0.5996,+278.9,+0.5698,0,000
1560694837.7023644,+0.5996,+278.9,+0.5697,0,000
1560694855.7235448,+0.5996,+278.9,+0.5697,0,000
1560694873.7443213,+0.5996,+278.9,+0.5697,0,000
1560694891.7655835,+0.5996,+278.9,+0.5697,0,000
1560694909.7868352,+0.5995,+278.9,+0.5696,0,000
1560694927.807945,+0.5995,+278.9,+0.5696,0,000
1560694945.8285847,+0.5995,+278.9,+0.5696,0,000
1560694963.8496954,+0.5995,+278.9,+0.5696,0,000
1560694981.8709524,+0.5995,+279.0,+0.5695,0,000
1560694999.89183,+0.5995,+279.0,+0.5695,0,000
1560695017.9130247,+0.5995,+279.0,+0.5695,0,000
1560695035.9342966,+0.5994,+279.0,+0.5695,0,000
1560695053.9553635,+0.5994,+279.0,+0.5695,0,000
1560695071.976648,+0.5994,+279.0,+0.5694,0,000
1560695089.9979372,+0.5994,+279.0,+0.5694,0,000
1560695108.0192788,+0.5994,+279.0,+0.5694,0,000
1560695126.0402572,+0.5994,+279.0,+0.5694,0,000
1560695144.0615196,+0.5993,+279.0,+0.5694,0,000
1560695162.0828342,+0.5993,+279.0,+0.5693,0,000
1560695180.1035445,+0.5993,+279.1,+0.5693,0,000
1560695198.1248407,+0.5993,+279.1,+0.5693,0,000
1560695216.146125,+0.5993,+279.1,+0.5693,0,000
1560695234.1670654,+0.5993,+279.1,+0.5692,0,000
1560695252.188295,+0.5993,+279.1,+0.5692,0,000
1560695270.2096155,+0.5993,+279.1,+0.5692,0,000
1560695288.2307122,+0.5992,+279.1,+0.5692,0,000
1560695306.2515748,+0.5992,+279.1,+0.5692,0,000
1560695324.2728312,+0.5992,+279.1,+0.5691,0,000
1560695342.293968,+0.5992,+279.1,+0.5691,0,000
1560695360.3149965,+0.5992,+279.2,+0.5691,0,000
1560695378.3362544,+0.5991,+279.2,+0.5691,0,000
1560695396.3574197,+0.5991,+279.2,+0.5690,0,000
1560695414.3783815,+0.5991,+279.2,+0.5690,0,000
1560695432.3995702,+0.5991,+279.2,+0.5690,0,000
1560695450.4205754,+0.5991,+279.2,+0.5690,0,000
1560695468.441664,+0.5991,+279.2,+0.5690,0,000
1560695486.4627771,+0.5991,+279.2,+0.5689,0,000
1560695504.4840307,+0.5991,+279.2,+0.5689,0,000
1560695522.5052052,+0.5990,+279.2,+0.5689,0,000
1560695540.5261533,+0.5990,+279.3,+0.5689,0,000
1560695558.5473063,+0.5990,+279.3,+0.5688,0,000
1560695576.5686061,+0.5990,+279.3,+0.5688,0,000
1560695594.5895143,+0.5990,+279.3,+0.5688,0,000
1560695612.6106699,+0.5990,+279.3,+0.5688,0,000
1560695630.6319473,+0.5990,+279.3,+0.5687,0,000
1560695648.653139,+0.5990,+279.3,+0.5687,0,000
1560695666.6741445,+0.5989,+279.3,+0.5687,0,000
1560695684.6952202,+0.5989,+279.3,+0.5687,0,000
1560695702.716388,+0.5989,+279.3,+0.5687,0,000
1560695720.7374597,+0.5989,+279.3,+0.5686,0,000
1560695738.7586293,+0.5989,+279.3,+0.5686,0,000
1560695756.7799234,+0.5988,+279.4,+0.5686,0,000
1560695774.8007345,+0.5988,+279.4,+0.5686,0,000
1560695792.8216627,+0.5988,+279.4,+0.5686,0,000
1560695810.8417146,+0.5988,+279.4,+0.5685,0,000
1560695828.8618703,+0.5988,+279.4,+0.5685,0,000
1560695846.8823137,+0.5988,+279.4,+0.5685,0,000
1560695864.9032989,+0.5988,+279.4,+0.5685,0,000
1560695882.92308,+0.5988,+279.4,+0.5684,0,000
1560695900.944102,+0.5987,+279.4,+0.5684,0,000
1560695918.9620843,+0.5987,+279.4,+0.5684,0,000
1560695936.9832299,+0.5987,+279.4,+0.5684,0,000
1560695955.0043318,+0.5987,+279.5,+0.5684,0,000
1560695973.023203,+0.5987,+279.5,+0.5683,0,000
1560695991.044323,+0.5987,+279.5,+0.5683,0,000
1560696009.0651975,+0.5987,+279.5,+0.5683,0,000
1560696027.0860295,+0.5987,+279.5,+0.5683,0,000
1560696045.1071308,+0.5986,+279.5,+0.5682,0,000
1560696063.1282413,+0.5986,+279.5,+0.5682,0,000
1560696081.1492345,+0.5986,+279.5,+0.5682,0,000
1560696099.1703568,+0.5986,+279.5,+0.5682,0,000
1560696117.1913943,+0.5986,+279.5,+0.5682,0,000
1560696135.2123263,+0.5985,+279.5,+0.5681,0,000
1560696153.2334223,+0.5985,+279.6,+0.5681,0,000
1560696171.2545266,+0.5985,+279.6,+0.5681,0,000
1560696189.2755585,+0.5985,+279.6,+0.5681,0,000
1560696207.296407,+0.5985,+279.6,+0.5681,0,000
1560696225.3175085,+0.5985,+279.6,+0.5680,0,000
1560696243.338447,+0.5985,+279.6,+0.5680,0,000
1560696261.3593943,+0.5984,+279.6,+0.5680,0,000
1560696279.3805165,+0.5984,+279.6,+0.5680,0,000
1560696297.401553,+0.5984,+279.6,+0.5679,0,000
1560696315.4223578,+0.5984,+279.6,+0.5679,0,000
1560696333.4433968,+0.5984,+279.7,+0.5679,0,000
1560696351.464541,+0.5984,+279.7,+0.5679,0,000
1560696369.4854844,+0.5984,+279.7,+0.5679,0,000
1560696387.506388,+0.5983,+279.7,+0.5678,0,000
1560696405.527452,+0.5983,+279.7,+0.5678,0,000
1560696423.5485024,+0.5983,+279.7,+0.5678,0,000
1560696441.569406,+0.5983,+279.7,+0.5678,0,000
1560696459.5904925,+0.5983,+279.7,+0.5678,0,000
1560696477.6115646,+0.5983,+279.7,+0.5677,0,000
1560696495.632494,+0.5983,+279.7,+0.5677,0,000
1560696513.6535444,+0.5982,+279.7,+0.5677,0,000
1560696531.6746097,+0.5982,+279.7,+0.5677,0,000
1560696549.6955793,+0.5982,+279.8,+0.5676,0,000
1560696567.7165992,+0.5982,+279.8,+0.5676,0,000
1560696585.7376196,+0.5982,+279.8,+0.5676,0,000
1560696603.7584465,+0.5982,+279.8,+0.5676,0,000
1560696621.779205,+0.5982,+279.8,+0.5676,0,000
1560696639.8003395,+0.5982,+279.8,+0.5675,0,000
1560696657.8214214,+0.5981,+279.8,+0.5675,0,000
1560696675.8421826,+0.5981,+279.8,+0.5675,0,000
1560696693.8630702,+0.5981,+279.8,+0.5675,0,000
1560696711.8841789,+0.5981,+279.8,+0.5675,0,000
1560696729.9048803,+0.5981,+279.8,+0.5674,0,000
1560696747.9257152,+0.5981,+279.9,+0.5674,0,000
1560696765.9467554,+0.5980,+279.9,+0.5674,0,000
1560696783.9678378,+0.5980,+279.9,+0.5674,0,000
1560696801.9888694,+0.5980,+279.9,+0.5674,0,000
1560696820.0099926,+0.5980,+279.9,+0.5673,0,000
1560696838.031065,+0.5980,+279.9,+0.5673,0,000
1560696856.051966,+0.5980,+279.9,+0.5673,0,000
1560696874.073053,+0.5980,+279.9,+0.5673,0,000
1560696892.0941653,+0.5980,+279.9,+0.5673,0,000
1560696910.1149938,+0.5979,+279.9,+0.5672,0,000
1560696928.1359768,+0.5979,+279.9,+0.5672,0,000
1560696946.1570513,+0.5979,+279.9,+0.5672,0,000
1560696964.1780775,+0.5979,+280.0,+0.5672,0,000
1560696982.1990464,+0.5979,+280.0,+0.5671,0,000
1560697000.220175,+0.5979,+280.0,+0.5671,0,000
1560697018.241233,+0.5978,+280.0,+0.5671,0,000
1560697036.262092,+0.5978,+280.0,+0.5671,0,000
1560697054.283162,+0.5978,+280.0,+0.5671,0,000
1560697072.304268,+0.5978,+280.0,+0.5670,0,000
1560697090.3249028,+0.5978,+280.0,+0.5670,0,000
1560697108.345816,+0.5978,+280.0,+0.5670,0,000
1560697126.366765,+0.5978,+280.0,+0.5670,0,000
1560697144.3877852,+0.5978,+280.1,+0.5669,0,000
1560697162.4088116,+0.5977,+280.1,+0.5669,0,000
1560697180.4298472,+0.5977,+280.1,+0.5669,0,000
1560697198.4505637,+0.5977,+280.1,+0.5669,0,000
1560697216.4713886,+0.5977,+280.1,+0.5669,0,000
1560697234.492546,+0.5977,+280.1,+0.5669,0,000
1560697252.5136273,+0.5977,+280.1,+0.5668,0,000
1560697270.5344214,+0.5977,+280.1,+0.5668,0,000
1560697288.5554035,+0.5977,+280.1,+0.5668,0,000
1560697306.5765214,+0.5976,+280.1,+0.5668,0,000
1560697324.5975742,+0.5976,+280.1,+0.5668,0,000
1560697342.6185517,+0.5976,+280.1,+0.5667,0,000
1560697360.6396608,+0.5976,+280.1,+0.5667,0,000
1560697378.6608071,+0.5976,+280.2,+0.5667,0,000
1560697396.6817567,+0.5976,+280.2,+0.5667,0,000
1560697414.7028446,+0.5975,+280.2,+0.5666,0,000
1560697432.7239306,+0.5975,+280.2,+0.5666,0,000
1560697450.7447386,+0.5975,+280.2,+0.5666,0,000
1560697468.7657325,+0.5975,+280.2,+0.5666,0,000
1560697486.7867858,+0.5975,+280.2,+0.5666,0,000
1560697504.807777,+0.5975,+280.2,+0.5665,0,000
1560697522.8287044,+0.5975,+280.2,+0.5665,0,000
1560697540.849813,+0.5975,+280.2,+0.5665,0,000
1560697558.8709834,+0.5974,+280.2,+0.5665,0,000
1560697576.8911443,+0.5974,+280.2,+0.5665,0,000
1560697594.9123518,+0.5974,+280.3,+0.5664,0,000
1560697612.9325025,+0.5974,+280.3,+0.5664,0,000
1560697630.9535007,+0.5974,+280.3,+0.5664,0,000
1560697648.974724,+0.5974,+280.3,+0.5664,0,000
1560697666.9960082,+0.5974,+280.3,+0.5664,0,000
1560697685.0171893,+0.5974,+280.3,+0.5663,0,000
1560697703.0381782,+0.5973,+280.3,+0.5663,0,000
1560697721.059272,+0.5973,+280.3,+0.5663,0,000
1560697739.0807002,+0.5973,+280.3,+0.5663,0,000
1560697757.101914,+0.5973,+280.3,+0.5663,0,000
1560697775.123101,+0.5973,+280.3,+0.5662,0,000
1560697793.1443424,+0.5973,+280.4,+0.5662,0,000
1560697811.1653981,+0.5972,+280.4,+0.5662,0,000
1560697829.1866488,+0.5972,+280.4,+0.5662,0,000
1560697847.2077963,+0.5972,+280.4,+0.5661,0,000
1560697865.2290833,+0.5972,+280.4,+0.5661,0,000
1560697883.2499642,+0.5972,+280.4,+0.5661,0,000
1560697901.27108,+0.5972,+280.4,+0.5661,0,000
1560697919.2922332,+0.5972,+280.4,+0.5661,0,000
1560697937.313456,+0.5972,+280.4,+0.5661,0,000
1560697955.3343081,+0.5971,+280.4,+0.5660,0,000
1560697973.3554022,+0.5971,+280.4,+0.5660,0,000
1560697991.37666,+0.5971,+280.4,+0.5660,0,000
1560698009.3978064,+0.5971,+280.5,+0.5660,0,000
1560698027.419025,+0.5971,+280.5,+0.5660,0,000
1560698045.4403386,+0.5971,+280.5,+0.5659,0,000
1560698063.4612856,+0.5970,+280.5,+0.5659,0,000
1560698081.4824386,+0.5970,+280.5,+0.5659,0,000
1560698099.5037596,+0.5970,+280.5,+0.5659,0,000
1560698117.5248613,+0.5970,+280.5,+0.5659,0,000
1560698135.5459704,+0.5970,+280.5,+0.5658,0,000
1560698153.5670686,+0.5970,+280.5,+0.5658,0,000
1560698171.5880213,+0.5970,+280.5,+0.5658,0,000
1560698189.6090949,+0.5970,+280.5,+0.5658,0,000
1560698207.6301477,+0.5969,+280.5,+0.5658,0,000
1560698225.6512663,+0.5969,+280.6,+0.5657,0,000
1560698243.6721954,+0.5969,+280.6,+0.5657,0,000
1560698261.6932724,+0.5969,+280.6,+0.5657,0,000
1560698279.7144747,+0.5969,+280.6,+0.5657,0,000
1560698297.7354827,+0.5969,+280.6,+0.5657,0,000
1560698315.7567632,+0.5969,+280.6,+0.5656,0,000
1560698333.7780619,+0.5969,+280.6,+0.5656,0,000
1560698351.7988596,+0.5968,+280.6,+0.5656,0,000
1560698369.8198175,+0.5968,+280.6,+0.5656,0,000
1560698387.840929,+0.5968,+280.6,+0.5656,0,000
1560698405.8619735,+0.5968,+280.6,+0.5655,0,000
1560698423.8828526,+0.5968,+280.6,+0.5655,0,000
1560698441.9039207,+0.5968,+280.7,+0.5655,0,000
1560698459.92507,+0.5968,+280.7,+0.5655,0,000
1560698477.9461017,+0.5967,+280.7,+0.5655,0,000
1560698495.9669602,+0.5967,+280.7,+0.5654,0,000
1560698513.988277,+0.5967,+280.7,+0.5654,0,000
1560698532.0091856,+0.5967,+280.7,+0.5654,0,000
1560698550.0301678,+0.5967,+280.7,+0.5654,0,000
1560698568.0514271,+0.5967,+280.7,+0.5653,0,000
1560698586.0695577,+0.5967,+280.7,+0.5653,0,000
1560698604.0902653,+0.5967,+280.7,+0.5653,0,000
1560698622.1111155,+0.5966,+280.7,+0.5653,0,000
1560698640.1319194,+0.5966,+280.7,+0.5653,0,000
1560698658.152507,+0.5966,+280.7,+0.5653,0,000
1560698676.173348,+0.5966,+280.8,+0.5652,0,000
1560698694.1944408,+0.5966,+280.8,+0.5652,0,000
1560698712.215211,+0.5966,+280.8,+0.5652,0,000
1560698730.236249,+0.5966,+280.8,+0.5652,0,000
1560698748.2572985,+0.5966,+280.8,+0.5652,0,000
1560698766.27808,+0.5965,+280.8,+0.5651,0,000
1560698784.2989218,+0.5965,+280.8,+0.5651,0,000
1560698802.3197608,+0.5965,+280.8,+0.5651,0,000
1560698820.340538,+0.5965,+280.8,+0.5651,0,000
1560698838.3614419,+0.5965,+280.8,+0.5651,0,000
1560698856.3825295,+0.5965,+280.8,+0.5650,0,000
1560698874.4034536,+0.5965,+280.9,+0.5650,0,000
1560698892.4242156,+0.5964,+280.9,+0.5650,0,000
1560698910.445183,+0.5964,+280.9,+0.5650,0,000
1560698928.4661098,+0.5964,+280.9,+0.5650,0,000
1560698946.4871902,+0.5964,+280.9,+0.5649,0,000
1560698964.5082145,+0.5964,+280.9,+0.5649,0,000
1560698982.529296,+0.5964,+280.9,+0.5649,0,000
1560699000.5501037,+0.5964,+280.9,+0.5649,0,000
1560699018.570755,+0.5964,+280.9,+0.5649,0,000
1560699036.5918,+0.5964,+280.9,+0.5649,0,000
1560699054.612966,+0.5963,+280.9,+0.5648,0,000
1560699072.6337574,+0.5963,+280.9,+0.5648,0,000
1560699090.6547534,+0.5963,+281.0,+0.5648,0,000
1560699108.675777,+0.5963,+281.0,+0.5648,0,000
1560699126.6967328,+0.5963,+281.0,+0.5647,0,000
1560699144.7175877,+0.5962,+281.0,+0.5647,0,000
1560699162.7386982,+0.5962,+281.0,+0.5647,0,000
1560699180.7595012,+0.5962,+281.0,+0.5647,0,000
1560699198.780375,+0.5962,+281.0,+0.5647,0,000
1560699216.8015037,+0.5962,+281.0,+0.5647,0,000
1560699234.8226056,+0.5962,+281.0,+0.5646,0,000
1560699252.8433156,+0.5962,+281.0,+0.5646,0,000
1560699270.864164,+0.5962,+281.0,+0.5646,0,000
1560699288.8851047,+0.5962,+281.0,+0.5646,0,000
1560699306.9056463,+0.5961,+281.0,+0.5645,0,000
1560699324.9263296,+0.5961,+281.0,+0.5645,0,000
1560699342.9472265,+0.5961,+281.1,+0.5645,0,000
1560699360.968238,+0.5961,+281.1,+0.5645,0,000
1560699378.9890149,+0.5961,+281.1,+0.5645,0,000
1560699397.0099208,+0.5961,+281.1,+0.5645,0,000
1560699415.0309763,+0.5961,+281.1,+0.5644,0,000
1560699433.0515382,+0.5961,+281.1,+0.5644,0,000
1560699451.072643,+0.5960,+281.1,+0.5644,0,000
1560699469.0936935,+0.5960,+281.1,+0.5644,0,000
1560699487.114668,+0.5960,+281.1,+0.5644,0,000
1560699505.1356661,+0.5960,+281.1,+0.5643,0,000
1560699523.1568303,+0.5960,+281.1,+0.5643,0,000
1560699541.1777945,+0.5960,+281.2,+0.5643,0,000
1560699559.1986315,+0.5960,+281.2,+0.5643,0,000
1560699577.2196798,+0.5959,+281.2,+0.5642,0,000
1560699595.2408104,+0.5959,+281.2,+0.5642,0,000
1560699613.2614048,+0.5959,+281.2,+0.5642,0,000
1560699631.2824407,+0.5959,+281.2,+0.5642,0,000
1560699649.3034537,+0.5959,+281.2,+0.5642,0,000
1560699667.3243103,+0.5959,+281.2,+0.5642,0,000
1560699685.3452575,+0.5959,+281.2,+0.5641,0,000
1560699703.3662043,+0.5959,+281.2,+0.5641,0,000
1560699721.3871486,+0.5958,+281.2,+0.5641,0,000
1560699739.407816,+0.5958,+281.2,+0.5641,0,000
1560699757.4286482,+0.5958,+281.2,+0.5641,0,000
1560699775.4496646,+0.5958,+281.3,+0.5641,0,000
1560699793.4702098,+0.5958,+281.3,+0.5640,0,000
1560699811.4910939,+0.5958,+281.3,+0.5640,0,000
1560699829.51219,+0.5958,+281.3,+0.5640,0,000
1560699847.5332055,+0.5958,+281.3,+0.5640,0,000
1560699865.5541809,+0.5958,+281.3,+0.5640,0,000
1560699883.5752413,+0.5958,+281.3,+0.5639,0,000
1560699901.5962384,+0.5957,+281.3,+0.5639,0,000
1560699919.6171265,+0.5957,+281.3,+0.5639,0,000
1560699937.6381617,+0.5957,+281.3,+0.5639,0,000
1560699955.6591933,+0.5957,+281.3,+0.5639,0,000
1560699973.6800606,+0.5957,+281.3,+0.5638,0,000
1560699991.7011032,+0.5957,+281.3,+0.5638,0,000
1560700009.7221456,+0.5956,+281.4,+0.5638,0,000
1560700027.743076,+0.5956,+281.4,+0.5638,0,000
1560700045.7641773,+0.5956,+281.4,+0.5638,0,000
1560700063.7851899,+0.5956,+281.4,+0.5637,0,000
1560700081.8061032,+0.5956,+281.4,+0.5637,0,000
1560700099.8269298,+0.5956,+281.4,+0.5637,0,000
1560700117.8478804,+0.5956,+281.4,+0.5637,0,000
1560700135.8689399,+0.5956,+281.4,+0.5637,0,000
1560700153.8897514,+0.5956,+281.4,+0.5637,0,000
1560700171.9104762,+0.5955,+281.4,+0.5636,0,000
1560700189.9316,+0.5955,+281.4,+0.5636,0,000
1560700207.9525518,+0.5955,+281.4,+0.5636,0,000
1560700225.9734569,+0.5955,+281.4,+0.5636,0,000
1560700243.9945912,+0.5955,+281.5,+0.5636,0,000
1560700262.0155356,+0.5955,+281.5,+0.5635,0,000
1560700280.0364666,+0.5955,+281.5,+0.5635,0,000
1560700298.0575314,+0.5954,+281.5,+0.5635,0,000
1560700316.076943,+0.5954,+281.5,+0.5635,0,000
1560700334.0978308,+0.5954,+281.5,+0.5635,0,000
1560700352.1188653,+0.5954,+281.5,+0.5634,0,000
1560700370.139968,+0.5954,+281.5,+0.5634,0,000
1560700388.161001,+0.5954,+281.5,+0.5634,0,000
1560700406.1818743,+0.5954,+281.5,+0.5634,0,000
1560700424.202987,+0.5954,+281.5,+0.5634,0,000
1560700442.224038,+0.5953,+281.5,+0.5634,0,000
1560700460.244967,+0.5953,+281.6,+0.5633,0,000
