t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1559864754.39175,+0.7937,+192.61,+0.7726,0,000
1559864772.4116108,+0.7938,+192.56,+0.7728,0,000
1559864790.4310954,+0.7939,+192.49,+0.7729,0,000
1559864808.451758,+0.7940,+192.44,+0.7730,0,000
1559864826.4728372,+0.7941,+192.38,+0.7731,0,000
1559864844.4938278,+0.7942,+192.33,+0.7733,0,000
1559864862.5130072,+0.7943,+192.27,+0.7734,0,000
1559864880.5329654,+0.7945,+192.21,+0.7735,0,000
1559864898.553569,+0.7946,+192.16,+0.7737,0,000
1559864916.5746374,+0.7947,+192.09,+0.7738,0,000
1559864934.595643,+0.7948,+192.04,+0.7739,0,000
1559864952.6165383,+0.7949,+191.98,+0.7741,0,000
1559864970.6363864,+0.7951,+191.93,+0.7742,0,000
1559864988.6569622,+0.7952,+191.87,+0.7743,0,000
1559865006.6763492,+0.7953,+191.81,+0.7745,0,000
1559865024.697263,+0.7954,+191.75,+0.7746,0,000
1559865042.7170203,+0.7955,+191.69,+0.7747,0,000
1559865060.7375255,+0.7956,+191.63,+0.7749,0,000
1559865078.7556798,+0.7957,+191.58,+0.7750,0,000
1559865096.7735622,+0.7959,+191.51,+0.7751,0,000
1559865114.7929628,+0.7960,+191.47,+0.7753,0,000
1559865132.8128495,+0.7961,+191.40,+0.7754,0,000
1559865150.8330605,+0.7962,+191.35,+0.7755,0,000
1559865168.8524258,+0.7963,+191.29,+0.7756,0,000
1559865186.8734472,+0.7964,+191.23,+0.7758,0,000
1559865204.8934655,+0.7966,+191.17,+0.7759,0,000
1559865222.914467,+0.7967,+191.12,+0.7760,0,000
1559865240.9345906,+0.7968,+191.06,+0.7762,0,000
1559865258.9553676,+0.7969,+191.00,+0.7763,0,000
1559865276.9763103,+0.7970,+190.94,+0.7764,0,000
1559865294.997499,+0.7971,+190.89,+0.7766,0,000
1559865313.0184643,+0.7973,+190.83,+0.7767,0,000
1559865331.0390089,+0.7974,+190.78,+0.7768,0,000
1559865349.0591257,+0.7975,+190.71,+0.7770,0,000
1559865367.077555,+0.7976,+190.66,+0.7771,0,000
1559865385.0974445,+0.7977,+190.60,+0.7772,0,000
1559865403.1157322,+0.7978,+190.54,+0.7773,0,000
1559865421.1329737,+0.7980,+190.49,+0.7775,0,000
1559865439.1517394,+0.7981,+190.43,+0.7776,0,000
1559865457.1717205,+0.7982,+190.37,+0.7777,0,000
1559865475.1915483,+0.7983,+190.32,+0.7779,0,000
1559865493.2113702,+0.7984,+190.25,+0.7780,0,000
1559865511.2317448,+0.7985,+190.20,+0.7781,0,000
1559865529.2517385,+0.7986,+190.14,+0.7783,0,000
1559865547.268968,+0.7988,+190.09,+0.7784,0,000
1559865565.2896056,+0.7989,+190.02,+0.7785,0,000
1559865583.310667,+0.7990,+189.97,+0.7786,0,000
1559865601.3317513,+0.7991,+189.91,+0.7788,0,000
1559865619.3516881,+0.7992,+189.85,+0.7789,0,000
1559865637.3728414,+0.7994,+189.79,+0.7790,0,000
1559865655.3939,+0.7995,+189.74,+0.7792,0,000
1559865673.4128501,+0.7996,+189.68,+0.7793,0,000
1559865691.431729,+0.7997,+189.62,+0.7794,0,000
1559865709.452857,+0.7998,+189.57,+0.7796,0,000
1559865727.4739432,+0.7999,+189.50,+0.7797,0,000
1559865745.4936771,+0.8000,+189.45,+0.7798,0,000
1559865763.5130043,+0.8002,+189.39,+0.7800,0,000
1559865781.534063,+0.8003,+189.33,+0.7801,0,000
1559865799.554939,+0.8004,+189.28,+0.7802,0,000
1559865817.5751445,+0.8005,+189.22,+0.7804,0,000
1559865835.596253,+0.8006,+189.17,+0.7805,0,000
1559865853.6172383,+0.8008,+189.11,+0.7806,0,000
1559865871.6371222,+0.8009,+189.05,+0.7807,0,000
1559865889.657612,+0.8010,+188.99,+0.7809,0,000
1559865907.6775994,+0.8011,+188.94,+0.7810,0,000
1559865925.6970527,+0.8012,+188.88,+0.7811,0,000
1559865943.71636,+0.8013,+188.82,+0.7813,0,000
1559865961.7356653,+0.8014,+188.76,+0.7814,0,000
1559865979.7556877,+0.8016,+188.70,+0.7815,0,000
1559865997.7757423,+0.8017,+188.65,+0.7817,0,000
1559866015.7963517,+0.8018,+188.59,+0.7818,0,000
1559866033.815746,+0.8019,+188.53,+0.7819,0,000
1559866051.8357594,+0.8020,+188.48,+0.7820,0,000
1559866069.8569396,+0.8021,+188.41,+0.7822,0,000
1559866087.8778298,+0.8022,+188.36,+0.7823,0,000
1559866105.8988187,+0.8024,+188.31,+0.7824,0,000
1559866123.9198132,+0.8025,+188.25,+0.7826,0,000
1559866141.9397812,+0.8026,+188.19,+0.7827,0,000
1559866159.9608512,+0.8027,+188.14,+0.7828,0,000
1559866177.9809976,+0.8028,+188.08,+0.7830,0,000
1559866195.999741,+0.8029,+188.02,+0.7831,0,000
1559866214.0175986,+0.8031,+187.97,+0.7832,0,000
1559866232.0357344,+0.8032,+187.91,+0.7833,0,000
1559866250.0568192,+0.8033,+187.85,+0.7835,0,000
1559866268.076374,+0.8034,+187.79,+0.7836,0,000
1559866286.0957513,+0.8035,+187.74,+0.7837,0,000
1559866304.1168797,+0.8036,+187.68,+0.7839,0,000
1559866322.1370075,+0.8037,+187.62,+0.7840,0,000
1559866340.15793,+0.8039,+187.57,+0.7841,0,000
1559866358.1785176,+0.8040,+187.51,+0.7842,0,000
1559866376.1996174,+0.8041,+187.45,+0.7844,0,000
1559866394.220466,+0.8042,+187.40,+0.7845,0,000
1559866412.2415388,+0.8043,+187.34,+0.7846,0,000
1559866430.2625108,+0.8044,+187.28,+0.7848,0,000
1559866448.2836378,+0.8046,+187.23,+0.7849,0,000
1559866466.3042047,+0.8047,+187.17,+0.7850,0,000
1559866484.3250487,+0.8048,+187.11,+0.7851,0,000
1559866502.3461454,+0.8049,+187.05,+0.7853,0,000
1559866520.3655934,+0.8050,+186.99,+0.7854,0,000
1559866538.3865225,+0.8051,+186.94,+0.7855,0,000
1559866556.4055762,+0.8052,+186.88,+0.7857,0,000
1559866574.4265354,+0.8054,+186.83,+0.7858,0,000
1559866592.4450424,+0.8055,+186.77,+0.7859,0,000
1559866610.4660945,+0.8056,+186.72,+0.7860,0,000
1559866628.4870508,+0.8057,+186.66,+0.7862,0,000
1559866646.5079324,+0.8058,+186.61,+0.7863,0,000
1559866664.529018,+0.8059,+186.55,+0.7864,0,000
1559866682.5500238,+0.8060,+186.49,+0.7866,0,000
1559866700.570887,+0.8062,+186.44,+0.7867,0,000
1559866718.5919003,+0.8063,+186.37,+0.7868,0,000
1559866736.613018,+0.8064,+186.33,+0.7869,0,000
1559866754.633959,+0.8065,+186.26,+0.7871,0,000
1559866772.652963,+0.8066,+186.21,+0.7872,0,000
1559866790.6740694,+0.8067,+186.15,+0.7873,0,000
1559866808.6951091,+0.8068,+186.09,+0.7875,0,000
1559866826.7161005,+0.8070,+186.04,+0.7876,0,000
1559866844.736409,+0.8071,+185.98,+0.7877,0,000
1559866862.7570233,+0.8072,+185.93,+0.7878,0,000
1559866880.7779422,+0.8073,+185.87,+0.7880,0,000
1559866898.7987642,+0.8074,+185.81,+0.7881,0,000
1559866916.8197696,+0.8075,+185.76,+0.7882,0,000
1559866934.8402257,+0.8076,+185.70,+0.7884,0,000
1559866952.8612196,+0.8078,+185.64,+0.7885,0,000
1559866970.8818932,+0.8079,+185.59,+0.7886,0,000
1559866988.9025779,+0.8080,+185.53,+0.7887,0,000
1559867006.9233527,+0.8081,+185.48,+0.7889,0,000
1559867024.9438107,+0.8082,+185.42,+0.7890,0,000
1559867042.9650044,+0.8083,+185.36,+0.7891,0,000
1559867060.986083,+0.8084,+185.31,+0.7892,0,000
1559867079.0074098,+0.8086,+185.25,+0.7894,0,000
1559867097.0286016,+0.8087,+185.19,+0.7895,0,000
1559867115.0496857,+0.8088,+185.14,+0.7896,0,000
1559867133.070811,+0.8089,+185.08,+0.7898,0,000
1559867151.0918362,+0.8090,+185.02,+0.7899,0,000
1559867169.1128714,+0.8091,+184.97,+0.7900,0,000
1559867187.1331565,+0.8092,+184.92,+0.7901,0,000
1559867205.1530287,+0.8094,+184.86,+0.7903,0,000
1559867223.1739423,+0.8095,+184.80,+0.7904,0,000
1559867241.1950042,+0.8096,+184.74,+0.7905,0,000
1559867259.2163541,+0.8097,+184.69,+0.7906,0,000
1559867277.2374654,+0.8098,+184.63,+0.7908,0,000
1559867295.258345,+0.8099,+184.58,+0.7909,0,000
1559867313.279737,+0.8100,+184.52,+0.7910,0,000
1559867331.300915,+0.8102,+184.47,+0.7912,0,000
1559867349.3202567,+0.8103,+184.42,+0.7913,0,000
1559867367.3413205,+0.8104,+184.36,+0.7914,0,000
1559867385.3625607,+0.8105,+184.30,+0.7915,0,000
1559867403.383685,+0.8106,+184.25,+0.7917,0,000
1559867421.404875,+0.8107,+184.19,+0.7918,0,000
1559867439.4255896,+0.8108,+184.14,+0.7919,0,000
1559867457.445769,+0.8109,+184.08,+0.7920,0,000
1559867475.4665864,+0.8111,+184.03,+0.7922,0,000
1559867493.4876485,+0.8112,+183.98,+0.7923,0,000
1559867511.5085483,+0.8113,+183.92,+0.7924,0,000
1559867529.5294943,+0.8114,+183.86,+0.7925,0,000
1559867547.5503323,+0.8115,+183.81,+0.7927,0,000
1559867565.5713837,+0.8116,+183.75,+0.7928,0,000
1559867583.5923116,+0.8117,+183.70,+0.7929,0,000
1559867601.6132455,+0.8119,+183.64,+0.7930,0,000
1559867619.6342704,+0.8120,+183.58,+0.7932,0,000
1559867637.6552844,+0.8121,+183.53,+0.7933,0,000
1559867655.6762867,+0.8122,+183.47,+0.7934,0,000
1559867673.6971447,+0.8123,+183.42,+0.7935,0,000
1559867691.7169485,+0.8124,+183.36,+0.7937,0,000
1559867709.7378578,+0.8125,+183.31,+0.7938,0,000
1559867727.7569768,+0.8126,+183.25,+0.7939,0,000
1559867745.777541,+0.8128,+183.20,+0.7941,0,000
1559867763.7984831,+0.8129,+183.14,+0.7942,0,000
1559867781.81937,+0.8130,+183.09,+0.7943,0,000
1559867799.8404405,+0.8131,+183.03,+0.7944,0,000
1559867817.861028,+0.8132,+182.98,+0.7946,0,000
1559867835.8820548,+0.8133,+182.92,+0.7947,0,000
1559867853.901597,+0.8134,+182.86,+0.7948,0,000
1559867871.9226067,+0.8136,+182.81,+0.7949,0,000
1559867889.9434302,+0.8137,+182.75,+0.7951,0,000
1559867907.9631274,+0.8138,+182.69,+0.7952,0,000
1559867925.9815092,+0.8139,+182.64,+0.7953,0,000
1559867944.0023174,+0.8140,+182.59,+0.7954,0,000
1559867962.023343,+0.8141,+182.53,+0.7956,0,000
1559867980.0414803,+0.8142,+182.48,+0.7957,0,000
1559867998.0609365,+0.8144,+182.42,+0.7958,0,000
1559868016.0808446,+0.8145,+182.37,+0.7959,0,000
1559868034.0997388,+0.8146,+182.31,+0.7961,0,000
1559868052.1170092,+0.8147,+182.26,+0.7962,0,000
1559868070.135561,+0.8148,+182.20,+0.7963,0,000
1559868088.1557288,+0.8149,+182.15,+0.7964,0,000
1559868106.1757472,+0.8150,+182.09,+0.7966,0,000
1559868124.195151,+0.8151,+182.04,+0.7967,0,000
1559868142.216029,+0.8153,+181.98,+0.7968,0,000
1559868160.2357821,+0.8154,+181.93,+0.7969,0,000
1559868178.2562654,+0.8155,+181.87,+0.7971,0,000
1559868196.2772071,+0.8156,+181.82,+0.7972,0,000
1559868214.2975914,+0.8157,+181.76,+0.7973,0,000
1559868232.3185906,+0.8158,+181.71,+0.7974,0,000
1559868250.339527,+0.8159,+181.64,+0.7976,0,000
1559868268.360473,+0.8161,+181.60,+0.7977,0,000
1559868286.3815618,+0.8162,+181.54,+0.7978,0,000
1559868304.4026482,+0.8163,+181.49,+0.7979,0,000
1559868322.4236734,+0.8164,+181.43,+0.7981,0,000
1559868340.4447756,+0.8165,+181.37,+0.7982,0,000
1559868358.4649143,+0.8166,+181.32,+0.7983,0,000
1559868376.4859073,+0.8167,+181.27,+0.7984,0,000
1559868394.5069604,+0.8168,+181.21,+0.7986,0,000
1559868412.5278008,+0.8169,+181.16,+0.7987,0,000
1559868430.548234,+0.8171,+181.09,+0.7988,0,000
1559868448.569208,+0.8172,+181.04,+0.7990,0,000
1559868466.5902226,+0.8173,+180.99,+0.7991,0,000
1559868484.6112046,+0.8174,+180.94,+0.7992,0,000
1559868502.6322439,+0.8175,+180.87,+0.7993,0,000
1559868520.6532662,+0.8176,+180.82,+0.7994,0,000
1559868538.6729581,+0.8177,+180.76,+0.7996,0,000
1559868556.6930168,+0.8178,+180.71,+0.7997,0,000
1559868574.7139022,+0.8180,+180.66,+0.7998,0,000
1559868592.7329981,+0.8181,+180.60,+0.8000,0,000
1559868610.7515912,+0.8182,+180.55,+0.8001,0,000
1559868628.7705352,+0.8183,+180.49,+0.8002,0,000
1559868646.789033,+0.8184,+180.44,+0.8003,0,000
1559868664.8076952,+0.8185,+180.38,+0.8005,0,000
1559868682.8248606,+0.8186,+180.33,+0.8006,0,000
1559868700.844963,+0.8188,+180.27,+0.8007,0,000
1559868718.8650649,+0.8189,+180.22,+0.8008,0,000
1559868736.8850553,+0.8190,+180.17,+0.8009,0,000
1559868754.906139,+0.8191,+180.11,+0.8011,0,000
1559868772.925617,+0.8192,+180.06,+0.8012,0,000
1559868790.9466,+0.8193,+180.00,+0.8013,0,000
1559868808.967635,+0.8194,+179.95,+0.8014,0,000
1559868826.9885519,+0.8195,+179.90,+0.8016,0,000
1559868845.0093584,+0.8196,+179.84,+0.8017,0,000
1559868863.0289776,+0.8198,+179.79,+0.8018,0,000
1559868881.0500932,+0.8199,+179.73,+0.8019,0,000
1559868899.0709546,+0.8200,+179.68,+0.8021,0,000
1559868917.0919952,+0.8201,+179.63,+0.8022,0,000
1559868935.113248,+0.8202,+179.57,+0.8023,0,000
1559868953.1315649,+0.8203,+179.52,+0.8024,0,000
1559868971.152366,+0.8204,+179.46,+0.8025,0,000
1559868989.1730008,+0.8206,+179.41,+0.8027,0,000
1559869007.1924405,+0.8207,+179.36,+0.8028,0,000
1559869025.2137494,+0.8208,+179.30,+0.8029,0,000
1559869043.2348795,+0.8209,+179.24,+0.8030,0,000
1559869061.2549908,+0.8210,+179.19,+0.8032,0,000
1559869079.2756925,+0.8211,+179.14,+0.8033,0,000
1559869097.2965658,+0.8212,+179.08,+0.8034,0,000
1559869115.3175614,+0.8213,+179.02,+0.8035,0,000
1559869133.338585,+0.8214,+178.98,+0.8037,0,000
1559869151.3596327,+0.8215,+178.92,+0.8038,0,000
1559869169.3806398,+0.8217,+178.87,+0.8039,0,000
1559869187.401712,+0.8218,+178.81,+0.8040,0,000
1559869205.4226315,+0.8219,+178.76,+0.8042,0,000
1559869223.443498,+0.8220,+178.70,+0.8043,0,000
1559869241.464263,+0.8221,+178.64,+0.8044,0,000
1559869259.4844153,+0.8222,+178.59,+0.8045,0,000
1559869277.504238,+0.8223,+178.54,+0.8046,0,000
1559869295.5252786,+0.8225,+178.48,+0.8048,0,000
1559869313.5463283,+0.8226,+178.43,+0.8049,0,000
1559869331.5643048,+0.8227,+178.37,+0.8050,0,000
1559869349.5850062,+0.8228,+178.32,+0.8052,0,000
1559869367.6060145,+0.8229,+178.26,+0.8053,0,000
1559869385.6269288,+0.8230,+178.21,+0.8054,0,000
1559869403.6477885,+0.8231,+178.16,+0.8055,0,000
1559869421.6683779,+0.8232,+178.10,+0.8056,0,000
1559869439.6888556,+0.8233,+178.04,+0.8058,0,000
1559869457.7088988,+0.8234,+178.00,+0.8059,0,000
1559869475.7289383,+0.8236,+177.94,+0.8060,0,000
1559869493.7497406,+0.8237,+177.88,+0.8061,0,000
1559869511.7687159,+0.8238,+177.83,+0.8063,0,000
1559869529.7894676,+0.8239,+177.77,+0.8064,0,000
1559869547.8103685,+0.8240,+177.72,+0.8065,0,000
1559869565.8314235,+0.8241,+177.67,+0.8066,0,000
1559869583.852108,+0.8242,+177.61,+0.8068,0,000
1559869601.8730154,+0.8243,+177.56,+0.8069,0,000
1559869619.8929167,+0.8244,+177.50,+0.8070,0,000
1559869637.9135842,+0.8246,+177.45,+0.8071,0,000
1559869655.9345336,+0.8247,+177.39,+0.8073,0,000
1559869673.9555664,+0.8248,+177.34,+0.8074,0,000
1559869691.976544,+0.8249,+177.28,+0.8075,0,000
1559869709.9974594,+0.8250,+177.23,+0.8076,0,000
1559869728.0169864,+0.8251,+177.18,+0.8077,0,000
1559869746.0361073,+0.8252,+177.12,+0.8079,0,000
1559869764.056322,+0.8253,+177.07,+0.8080,0,000
1559869782.0765822,+0.8254,+177.01,+0.8081,0,000
1559869800.0975597,+0.8256,+176.96,+0.8082,0,000
1559869818.1170194,+0.8257,+176.91,+0.8084,0,000
1559869836.1371286,+0.8258,+176.85,+0.8085,0,000
1559869854.1582046,+0.8259,+176.80,+0.8086,0,000
1559869872.1790912,+0.8260,+176.74,+0.8087,0,000
1559869890.2000854,+0.8261,+176.69,+0.8089,0,000
1559869908.2211092,+0.8262,+176.64,+0.8090,0,000
1559869926.241919,+0.8263,+176.58,+0.8091,0,000
1559869944.262173,+0.8265,+176.53,+0.8092,0,000
1559869962.2828856,+0.8266,+176.47,+0.8093,0,000
1559869980.3037488,+0.8267,+176.42,+0.8095,0,000
1559869998.324643,+0.8268,+176.36,+0.8096,0,000
1559870016.3457134,+0.8269,+176.31,+0.8097,0,000
1559870034.366774,+0.8270,+176.25,+0.8098,0,000
1559870052.38773,+0.8271,+176.20,+0.8100,0,000
1559870070.4083595,+0.8272,+176.14,+0.8101,0,000
1559870088.429227,+0.8273,+176.10,+0.8102,0,000
1559870106.450191,+0.8274,+176.04,+0.8103,0,000
1559870124.4710639,+0.8276,+175.99,+0.8105,0,000
1559870142.4920156,+0.8277,+175.92,+0.8106,0,000
1559870160.512913,+0.8278,+175.88,+0.8107,0,000
1559870178.533991,+0.8279,+175.82,+0.8108,0,000
1559870196.5549815,+0.8280,+175.77,+0.8109,0,000
1559870214.5757701,+0.8281,+175.72,+0.8111,0,000
1559870232.596829,+0.8282,+175.66,+0.8112,0,000
1559870250.6177797,+0.8283,+175.60,+0.8113,0,000
1559870268.6385093,+0.8285,+175.55,+0.8114,0,000
1559870286.6591911,+0.8286,+175.50,+0.8116,0,000
1559870304.6797636,+0.8287,+175.44,+0.8117,0,000
1559870322.7008991,+0.8288,+175.39,+0.8118,0,000
1559870340.721924,+0.8289,+175.34,+0.8119,0,000
1559870358.74296,+0.8290,+175.29,+0.8120,0,000
1559870376.7640138,+0.8291,+175.23,+0.8122,0,000
1559870394.7849367,+0.8292,+175.18,+0.8123,0,000
1559870412.8055818,+0.8293,+175.12,+0.8124,0,000
1559870430.8264658,+0.8294,+175.07,+0.8125,0,000
1559870448.8470907,+0.8295,+175.01,+0.8127,0,000
1559870466.8679981,+0.8297,+174.96,+0.8128,0,000
1559870484.8889666,+0.8298,+174.90,+0.8129,0,000
1559870502.908215,+0.8299,+174.85,+0.8130,0,000
1559870520.9289656,+0.8300,+174.80,+0.8131,0,000
1559870538.9499753,+0.8301,+174.76,+0.8132,0,000
1559870556.971055,+0.8302,+174.71,+0.8133,0,000
1559870574.9920914,+0.8303,+174.66,+0.8135,0,000
1559870593.0131307,+0.8304,+174.61,+0.8136,0,000
1559870611.0339673,+0.8305,+174.56,+0.8137,0,000
1559870629.0544703,+0.8307,+174.51,+0.8138,0,000
1559870647.0756319,+0.8308,+174.46,+0.8139,0,000
1559870665.096634,+0.8309,+174.40,+0.8140,0,000
1559870683.1174965,+0.8310,+174.36,+0.8142,0,000
1559870701.1369593,+0.8311,+174.30,+0.8143,0,000
1559870719.1576242,+0.8312,+174.25,+0.8144,0,000
1559870737.177674,+0.8313,+174.20,+0.8145,0,000
1559870755.198674,+0.8314,+174.14,+0.8147,0,000
1559870773.21946,+0.8315,+174.09,+0.8148,0,000
1559870791.2406263,+0.8317,+174.03,+0.8149,0,000
1559870809.261782,+0.8318,+173.99,+0.8150,0,000
1559870827.2827897,+0.8319,+173.93,+0.8151,0,000
1559870845.3038297,+0.8320,+173.88,+0.8152,0,000
1559870863.3251228,+0.8321,+173.83,+0.8154,0,000
1559870881.3463085,+0.8322,+173.77,+0.8155,0,000
1559870899.3671486,+0.8323,+173.72,+0.8156,0,000
1559870917.387839,+0.8324,+173.67,+0.8157,0,000
1559870935.4089603,+0.8325,+173.62,+0.8158,0,000
1559870953.4276156,+0.8326,+173.56,+0.8160,0,000
1559870971.4488232,+0.8327,+173.51,+0.8161,0,000
1559870989.4690487,+0.8328,+173.45,+0.8162,0,000
1559871007.4902132,+0.8330,+173.40,+0.8163,0,000
1559871025.5095942,+0.8331,+173.35,+0.8164,0,000
1559871043.530706,+0.8332,+173.30,+0.8166,0,000
1559871061.5516684,+0.8333,+173.24,+0.8167,0,000
1559871079.5723479,+0.8334,+173.19,+0.8168,0,000
1559871097.593268,+0.8335,+173.13,+0.8169,0,000
1559871115.6143546,+0.8336,+173.08,+0.8170,0,000
1559871133.6350014,+0.8337,+173.03,+0.8172,0,000
1559871151.6551394,+0.8338,+172.98,+0.8173,0,000
1559871169.676301,+0.8339,+172.93,+0.8174,0,000
1559871187.6970003,+0.8341,+172.87,+0.8175,0,000
1559871205.7180204,+0.8342,+172.82,+0.8177,0,000
1559871223.7390034,+0.8343,+172.76,+0.8178,0,000
1559871241.7596653,+0.8344,+172.71,+0.8179,0,000
1559871259.780457,+0.8345,+172.66,+0.8180,0,000
1559871277.8014653,+0.8346,+172.61,+0.8181,0,000
1559871295.8210201,+0.8347,+172.56,+0.8183,0,000
1559871313.8402097,+0.8348,+172.50,+0.8184,0,000
1559871331.8611245,+0.8349,+172.44,+0.8185,0,000
1559871349.8821683,+0.8350,+172.39,+0.8186,0,000
1559871367.9033892,+0.8351,+172.34,+0.8187,0,000
1559871385.9243674,+0.8352,+172.29,+0.8189,0,000
1559871403.9442124,+0.8354,+172.23,+0.8190,0,000
1559871421.9652815,+0.8355,+172.18,+0.8191,0,000
1559871439.9860578,+0.8356,+172.13,+0.8192,0,000
1559871458.0071745,+0.8357,+172.08,+0.8194,0,000
1559871476.0260885,+0.8358,+172.02,+0.8195,0,000
1559871494.0468946,+0.8359,+171.96,+0.8196,0,000
1559871512.0679085,+0.8360,+171.92,+0.8197,0,000
1559871530.088842,+0.8361,+171.86,+0.8198,0,000
1559871548.1084073,+0.8362,+171.81,+0.8200,0,000
1559871566.1293607,+0.8363,+171.76,+0.8201,0,000
1559871584.1503842,+0.8365,+171.70,+0.8202,0,000
1559871602.1710737,+0.8366,+171.65,+0.8203,0,000
1559871620.191759,+0.8367,+171.59,+0.8204,0,000
1559871638.2127407,+0.8368,+171.55,+0.8206,0,000
1559871656.233652,+0.8369,+171.49,+0.8207,0,000
1559871674.2544599,+0.8370,+171.44,+0.8208,0,000
1559871692.2755518,+0.8371,+171.39,+0.8209,0,000
1559871710.2963061,+0.8372,+171.33,+0.8210,0,000
1559871728.3173819,+0.8373,+171.28,+0.8212,0,000
1559871746.3384812,+0.8374,+171.23,+0.8213,0,000
1559871764.3595648,+0.8375,+171.17,+0.8214,0,000
1559871782.3802943,+0.8376,+171.12,+0.8215,0,000
1559871800.4011817,+0.8377,+171.07,+0.8216,0,000
1559871818.420428,+0.8379,+171.01,+0.8218,0,000
1559871836.4414647,+0.8380,+170.96,+0.8219,0,000
1559871854.4624755,+0.8381,+170.91,+0.8220,0,000
1559871872.4833531,+0.8382,+170.86,+0.8221,0,000
1559871890.5043511,+0.8383,+170.80,+0.8222,0,000
1559871908.5243137,+0.8384,+170.75,+0.8224,0,000
1559871926.5450678,+0.8385,+170.70,+0.8225,0,000
1559871944.5661497,+0.8386,+170.64,+0.8226,0,000
1559871962.587032,+0.8387,+170.59,+0.8227,0,000
1559871980.6076941,+0.8388,+170.54,+0.8228,0,000
1559871998.6277354,+0.8389,+170.49,+0.8230,0,000
1559872016.648772,+0.8391,+170.43,+0.8231,0,000
1559872034.6694255,+0.8392,+170.38,+0.8232,0,000
1559872052.6903484,+0.8393,+170.32,+0.8233,0,000
1559872070.7111518,+0.8394,+170.28,+0.8234,0,000
1559872088.7319353,+0.8395,+170.22,+0.8236,0,000
1559872106.7526205,+0.8396,+170.17,+0.8237,0,000
1559872124.7723289,+0.8397,+170.12,+0.8238,0,000
1559872142.7933314,+0.8398,+170.06,+0.8239,0,000
1559872160.8142426,+0.8399,+170.01,+0.8240,0,000
1559872178.8349848,+0.8400,+169.96,+0.8242,0,000
1559872196.8556633,+0.8401,+169.91,+0.8243,0,000
1559872214.8764808,+0.8402,+169.86,+0.8244,0,000
1559872232.8962944,+0.8404,+169.80,+0.8245,0,000
1559872250.9172761,+0.8405,+169.75,+0.8246,0,000
1559872268.9382172,+0.8406,+169.69,+0.8248,0,000
1559872286.9574962,+0.8407,+169.64,+0.8249,0,000
1559872304.9776394,+0.8408,+169.59,+0.8250,0,000
1559872322.9964285,+0.8409,+169.54,+0.8251,0,000
1559872341.0157468,+0.8410,+169.49,+0.8252,0,000
1559872359.0336003,+0.8411,+169.44,+0.8254,0,000
1559872377.0523512,+0.8412,+169.38,+0.8255,0,000
1559872395.0731134,+0.8413,+169.33,+0.8256,0,000
1559872413.093632,+0.8414,+169.28,+0.8257,0,000
1559872431.1136017,+0.8415,+169.22,+0.8258,0,000
1559872449.1335375,+0.8416,+169.17,+0.8260,0,000
1559872467.1522884,+0.8418,+169.12,+0.8261,0,000
1559872485.1717408,+0.8419,+169.07,+0.8262,0,000
1559872503.1927545,+0.8420,+169.01,+0.8263,0,000
1559872521.2123487,+0.8421,+168.96,+0.8264,0,000
1559872539.2330012,+0.8422,+168.91,+0.8266,0,000
1559872557.2535882,+0.8423,+168.86,+0.8267,0,000
1559872575.2729475,+0.8424,+168.80,+0.8268,0,000
1559872593.2928405,+0.8425,+168.75,+0.8269,0,000
1559872611.3137672,+0.8426,+168.70,+0.8270,0,000
1559872629.3329813,+0.8427,+168.65,+0.8271,0,000
1559872647.3539958,+0.8428,+168.59,+0.8273,0,000
1559872665.3749726,+0.8429,+168.54,+0.8274,0,000
1559872683.3959124,+0.8431,+168.49,+0.8275,0,000
1559872701.416905,+0.8432,+168.44,+0.8276,0,000
1559872719.4371164,+0.8433,+168.39,+0.8277,0,000
