t,kelvin,sensor,htr_range 1,htr_lvl 1,setp 1
1581930753.2557704,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930758.5841553,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930763.9188285,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930769.257019,"+00.0000,+298.173,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930774.585912,"+00.0000,+298.168,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930779.915938,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930785.2558246,"+00.0000,+298.168,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930790.5845323,"+00.0000,+298.173,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930795.9203243,"+00.0000,+298.177,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581930801.2599752,"+00.0000,+298.172,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930806.5878537,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930811.922758,"+00.0000,+298.167,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930817.2610972,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930822.5903058,"+00.0000,+298.162,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930827.9244683,"+00.0000,+298.152,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581930833.2591124,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581930838.5839221,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581930843.9241054,"+00.0000,+298.149,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581930849.2641408,"+00.0000,+298.156,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581930854.5934463,"+00.0000,+298.158,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581930859.9259162,"+00.0000,+298.162,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581930865.2654388,"+00.0000,+298.163,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930870.594341,"+00.0000,+298.164,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930875.9287856,"+00.0000,+298.162,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930881.266668,"+00.0000,+298.159,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581930886.593062,"+00.0000,+298.158,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581930891.9300857,"+00.0000,+298.160,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581930897.2683685,"+00.0000,+298.165,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930902.5956147,"+00.0000,+298.175,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581930907.9310465,"+00.0000,+298.172,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930913.269544,"+00.0000,+298.171,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930918.5951445,"+00.0000,+298.171,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581930923.9328656,"+00.0000,+298.167,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930929.271079,"+00.0000,+298.164,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930934.5999255,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930939.9322069,"+00.0000,+298.171,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930945.2723665,"+00.0000,+298.165,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930950.6018927,"+00.0000,+298.162,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930955.935844,"+00.0000,+298.156,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581930961.2734725,"+00.0000,+298.152,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581930966.6008825,"+00.0000,+298.147,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581930971.9359298,"+00.0000,+298.151,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581930977.2751102,"+00.0000,+298.155,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581930982.6038775,"+00.0000,+298.162,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930987.938301,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581930993.2767076,"+00.0000,+298.168,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581930998.6054704,"+00.0000,+298.167,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581931003.9397535,"+00.0000,+298.173,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581931009.2779698,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931014.6073663,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931019.93912,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931025.2794635,"+00.0000,+298.182,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931030.608661,"+00.0000,+298.184,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931035.9418123,"+00.0000,+298.187,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581931041.2799535,"+00.0000,+298.187,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931046.607078,"+00.0000,+298.187,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581931051.9439085,"+00.0000,+298.188,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581931057.282086,"+00.0000,+298.185,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931062.6120012,"+00.0000,+298.180,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931067.9454365,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581931073.283561,"+00.0000,+298.161,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581931078.6124015,"+00.0000,+298.158,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581931083.9465938,"+00.0000,+298.158,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581931089.285034,"+00.0000,+298.159,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581931094.614935,"+00.0000,+298.160,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581931099.9456172,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581931105.2863448,"+00.0000,+298.173,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581931110.6150265,"+00.0000,+298.180,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931115.9495132,"+00.0000,+298.185,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931121.2878728,"+00.0000,+298.189,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581931126.6161304,"+00.0000,+298.189,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581931131.951236,"+00.0000,+298.192,+00.0000,+00.0000","+0.00000,+0.52326,+0.00000,+0.00000",0,+000.0,+100.510
1581931137.2891655,"+00.0000,+298.198,+00.0000,+00.0000","+0.00000,+0.52325,+0.00000,+0.00000",0,+000.0,+100.510
1581931142.6177788,"+00.0000,+298.198,+00.0000,+00.0000","+0.00000,+0.52325,+0.00000,+0.00000",0,+000.0,+100.510
1581931147.95221,"+00.0000,+298.203,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581931153.290679,"+00.0000,+298.206,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581931158.6199305,"+00.0000,+298.209,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581931163.9534042,"+00.0000,+298.207,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581931169.2918878,"+00.0000,+298.197,+00.0000,+00.0000","+0.00000,+0.52325,+0.00000,+0.00000",0,+000.0,+100.510
1581931174.6193464,"+00.0000,+298.193,+00.0000,+00.0000","+0.00000,+0.52326,+0.00000,+0.00000",0,+000.0,+100.510
1581931179.9505093,"+00.0000,+298.190,+00.0000,+00.0000","+0.00000,+0.52326,+0.00000,+0.00000",0,+000.0,+100.510
1581931185.2919445,"+00.0000,+298.180,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931190.6208613,"+00.0000,+298.173,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581931195.9566548,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581931201.2919543,"+00.0000,+298.167,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581931206.6211913,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581931211.9577086,"+00.0000,+298.167,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581931217.2960665,"+00.0000,+298.171,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581931222.6238942,"+00.0000,+298.174,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581931227.958833,"+00.0000,+298.164,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581931233.29752,"+00.0000,+298.156,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581931238.6263235,"+00.0000,+298.149,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581931243.9609413,"+00.0000,+298.147,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931249.299,"+00.0000,+298.148,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931254.6282544,"+00.0000,+298.147,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931259.960528,"+00.0000,+298.140,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581931265.2999084,"+00.0000,+298.136,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581931270.629074,"+00.0000,+298.137,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581931275.96366,"+00.0000,+298.138,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581931281.2999444,"+00.0000,+298.134,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581931286.6278322,"+00.0000,+298.131,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581931291.9651392,"+00.0000,+298.132,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581931297.3020086,"+00.0000,+298.133,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581931302.6306226,"+00.0000,+298.137,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581931307.963938,"+00.0000,+298.141,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581931313.3044677,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581931318.6333435,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581931323.9674897,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931329.3058856,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931334.6330466,"+00.0000,+298.148,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931339.9671056,"+00.0000,+298.153,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581931345.3074222,"+00.0000,+298.156,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581931350.6363266,"+00.0000,+298.160,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581931355.9706025,"+00.0000,+298.157,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581931361.3088076,"+00.0000,+298.154,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581931366.635944,"+00.0000,+298.151,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581931371.972092,"+00.0000,+298.149,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581931377.3101077,"+00.0000,+298.149,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931382.6395676,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581931387.9733078,"+00.0000,+298.140,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581931393.3116663,"+00.0000,+298.135,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581931398.6406717,"+00.0000,+298.134,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581931403.9748623,"+00.0000,+298.127,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581931409.3130736,"+00.0000,+298.126,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581931414.6399221,"+00.0000,+298.127,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581931419.9733706,"+00.0000,+298.129,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581931425.3141196,"+00.0000,+298.126,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581931430.6407516,"+00.0000,+298.128,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581931435.9777658,"+00.0000,+298.131,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581931441.3158574,"+00.0000,+298.132,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581931446.645136,"+00.0000,+298.127,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581931451.978552,"+00.0000,+298.123,+00.0000,+00.0000","+0.00000,+0.52343,+0.00000,+0.00000",0,+000.0,+100.510
1581931457.3173895,"+00.0000,+298.122,+00.0000,+00.0000","+0.00000,+0.52343,+0.00000,+0.00000",0,+000.0,+100.510
1581931462.6470444,"+00.0000,+298.122,+00.0000,+00.0000","+0.00000,+0.52343,+0.00000,+0.00000",0,+000.0,+100.510
1581931467.980328,"+00.0000,+298.123,+00.0000,+00.0000","+0.00000,+0.52343,+0.00000,+0.00000",0,+000.0,+100.510
1581931473.3159423,"+00.0000,+298.118,+00.0000,+00.0000","+0.00000,+0.52344,+0.00000,+0.00000",0,+000.0,+100.510
1581931478.6453273,"+00.0000,+298.115,+00.0000,+00.0000","+0.00000,+0.52345,+0.00000,+0.00000",0,+000.0,+100.510
1581931483.9818728,"+00.0000,+298.113,+00.0000,+00.0000","+0.00000,+0.52345,+0.00000,+0.00000",0,+000.0,+100.510
1581931489.3200433,"+00.0000,+298.112,+00.0000,+00.0000","+0.00000,+0.52345,+0.00000,+0.00000",0,+000.0,+100.510
1581931494.6490335,"+00.0000,+298.109,+00.0000,+00.0000","+0.00000,+0.52346,+0.00000,+0.00000",0,+000.0,+100.510
1581931499.9812615,"+00.0000,+298.105,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931505.3215008,"+00.0000,+298.099,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931510.6495166,"+00.0000,+298.099,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931515.984104,"+00.0000,+298.098,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931521.3228903,"+00.0000,+298.095,+00.0000,+00.0000","+0.00000,+0.52350,+0.00000,+0.00000",0,+000.0,+100.510
1581931526.6526787,"+00.0000,+298.098,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931531.9860067,"+00.0000,+298.099,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931537.3242993,"+00.0000,+298.100,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931542.651335,"+00.0000,+298.102,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931547.9869895,"+00.0000,+298.106,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931553.3255777,"+00.0000,+298.107,+00.0000,+00.0000","+0.00000,+0.52346,+0.00000,+0.00000",0,+000.0,+100.510
1581931558.6551142,"+00.0000,+298.112,+00.0000,+00.0000","+0.00000,+0.52345,+0.00000,+0.00000",0,+000.0,+100.510
1581931563.9887726,"+00.0000,+298.112,+00.0000,+00.0000","+0.00000,+0.52345,+0.00000,+0.00000",0,+000.0,+100.510
1581931569.3269858,"+00.0000,+298.111,+00.0000,+00.0000","+0.00000,+0.52345,+0.00000,+0.00000",0,+000.0,+100.510
1581931574.6566045,"+00.0000,+298.105,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931579.9888165,"+00.0000,+298.101,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931585.3283947,"+00.0000,+298.097,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931590.6579406,"+00.0000,+298.097,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931595.9918933,"+00.0000,+298.095,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931601.3296118,"+00.0000,+298.097,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931606.6592474,"+00.0000,+298.094,+00.0000,+00.0000","+0.00000,+0.52350,+0.00000,+0.00000",0,+000.0,+100.510
1581931611.99305,"+00.0000,+298.094,+00.0000,+00.0000","+0.00000,+0.52350,+0.00000,+0.00000",0,+000.0,+100.510
1581931617.3291855,"+00.0000,+298.096,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931622.6566768,"+00.0000,+298.095,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931627.9942427,"+00.0000,+298.096,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931633.3324995,"+00.0000,+298.097,+00.0000,+00.0000","+0.00000,+0.52349,+0.00000,+0.00000",0,+000.0,+100.510
1581931638.6618643,"+00.0000,+298.101,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931643.9959393,"+00.0000,+298.105,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931649.3339028,"+00.0000,+298.107,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931654.6629019,"+00.0000,+298.106,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931659.9961405,"+00.0000,+298.106,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931665.335379,"+00.0000,+298.107,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931670.6651971,"+00.0000,+298.105,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931675.998392,"+00.0000,+298.106,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931681.3364391,"+00.0000,+298.103,+00.0000,+00.0000","+0.00000,+0.52348,+0.00000,+0.00000",0,+000.0,+100.510
1581931686.6648324,"+00.0000,+298.106,+00.0000,+00.0000","+0.00000,+0.52347,+0.00000,+0.00000",0,+000.0,+100.510
1581931692.0000427,"+00.0000,+298.110,+00.0000,+00.0000","+0.00000,+0.52346,+0.00000,+0.00000",0,+000.0,+100.510
1581931697.3379815,"+00.0000,+298.122,+00.0000,+00.0000","+0.00000,+0.52343,+0.00000,+0.00000",0,+000.0,+100.510
1581931702.6664603,"+00.0000,+298.132,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581931708.0014672,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581931713.3395514,"+00.0000,+298.158,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581931718.6694467,"+00.0000,+298.165,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581931724.002868,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581931729.3399572,"+00.0000,+298.175,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581931734.667337,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931739.9987109,"+00.0000,+298.183,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931745.34243,"+00.0000,+298.184,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931750.6718018,"+00.0000,+298.183,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931756.0039263,"+00.0000,+298.183,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581931761.343773,"+00.0000,+298.180,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931766.673052,"+00.0000,+298.181,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581931772.0067427,"+00.0000,+298.171,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581931777.3452501,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
